ts,sensor_id,pm25,pm10,no2,o3,so2,co,nh3,c6h6,temp,hum
2026-01-02T08:00,38,10.1,23.5,23.5,0.0,3.1,0.0,0.0,0.0,9.8,74
2026-01-02T09:00,38,8.8,21.0,16.1,0.0,3.1,0.0,0.0,0.0,11.7,67
2026-01-02T10:00,38,8.3,20.1,13.9,0.0,3.0,0.0,0.0,0.0,11.2,67
2026-01-02T11:00,38,6.9,17.9,11.4,0.0,2.9,0.0,0.0,0.0,12.4,68
2026-01-02T12:00,38,6.7,17.7,12.6,0.0,2.7,0.0,0.0,0.0,12.4,67
2026-01-02T13:00,38,6.9,16.9,11.6,0.0,2.7,0.0,0.0,0.0,13.0,66
2026-01-02T14:00,38,8.0,19.2,12.8,0.0,2.7,0.0,0.0,0.0,13.7,63
2026-01-02T15:00,38,8.9,23.6,13.6,0.0,2.6,0.0,0.0,0.0,13.1,63
2026-01-02T16:00,38,10.1,25.1,18.7,0.0,2.4,0.0,0.0,0.0,12.7,66
2026-01-02T17:00,38,12.8,28.3,22.2,0.0,2.1,0.0,0.0,0.0,11.9,68
2026-01-02T18:00,38,10.9,28.4,21.4,0.0,2.3,0.0,0.0,0.0,11.9,65
2026-01-02T19:00,38,8.8,26.1,17.2,0.0,2.2,0.0,0.0,0.0,11.0,65
2026-01-02T20:00,38,7.8,19.8,14.8,0.0,1.9,0.0,0.0,0.0,10.5,70
2026-01-02T21:00,38,7.5,21.6,10.6,0.0,2.0,0.0,0.0,0.0,9.1,68
2026-01-02T22:00,38,6.9,18.7,9.0,0.0,1.8,0.0,0.0,0.0,8.4,75
2026-01-02T23:00,38,6.4,17.7,8.9,0.0,1.7,0.0,0.0,0.0,7.5,77
2026-01-03T00:00,19,4.7,19.1,11.0,0.0,3.7,0.201,0.0,0.0,7.0,78
2026-01-03T01:00,19,4.0,17.6,9.9,0.0,3.6,0.176,0.0,0.0,6.5,80
2026-01-03T02:00,19,3.9,16.5,10.2,0.0,3.2,0.173,0.0,0.0,6.4,79
2026-01-03T03:00,19,4.0,18.3,9.1,0.0,3.4,0.151,0.0,0.0,6.4,81
2026-01-03T04:00,19,4.2,21.6,11.4,0.0,3.5,0.19,0.0,0.0,7.3,82
2026-01-03T05:00,19,5.6,23.3,17.8,0.0,4.0,0.243,0.0,0.0,8.5,78
2026-01-03T06:00,19,7.9,33.5,24.4,0.0,3.6,0.363,0.0,0.0,8.2,77
2026-01-03T07:00,19,10.6,46.7,37.7,0.0,4.9,0.497,0.0,0.0,9.0,72
2026-01-03T08:00,19,10.0,42.3,33.6,0.0,5.2,0.462,0.0,0.0,10.6,72
2026-01-03T09:00,19,8.7,38.8,27.5,0.0,4.7,0.346,0.0,0.0,10.9,67
2026-01-03T10:00,19,8.3,34.0,23.7,0.0,4.6,0.331,0.0,0.0,11.8,65
2026-01-03T11:00,19,7.5,31.3,21.9,0.0,4.8,0.284,0.0,0.0,12.4,69
2026-01-03T12:00,19,7.0,33.9,22.2,0.0,4.8,0.278,0.0,0.0,13.2,63
2026-01-03T13:00,19,6.7,31.8,23.0,0.0,3.9,0.292,0.0,0.0,13.3,61
2026-01-03T14:00,19,8.1,37.4,20.8,0.0,4.3,0.3,0.0,0.0,13.6,66
2026-01-03T15:00,19,8.1,41.1,26.6,0.0,4.3,0.316,0.0,0.0,13.0,66
2026-01-03T16:00,19,11.1,51.9,29.7,0.0,4.1,0.416,0.0,0.0,12.7,65
2026-01-03T17:00,19,11.9,60.7,37.3,0.0,4.0,0.464,0.0,0.0,13.1,66
2026-01-03T18:00,19,10.6,48.9,37.9,0.0,3.9,0.414,0.0,0.0,11.6,67
2026-01-03T19:00,19,8.7,42.4,31.7,0.0,4.0,0.406,0.0,0.0,10.6,68
2026-01-03T20:00,19,9.1,44.2,25.7,0.0,3.7,0.292,0.0,0.0,9.8,71
2026-01-03T21:00,19,7.9,39.6,21.0,0.0,3.8,0.236,0.0,0.0,9.9,76
2026-01-03T22:00,19,6.8,36.0,18.2,0.0,3.5,0.198,0.0,0.0,8.8,77
2026-01-03T23:00,19,6.3,34.3,18.9,0.0,3.8,0.217,0.0,0.0,7.9,75
2026-01-03T00:00,20,5.3,18.7,12.8,0.0,1.9,0.132,0.0,0.1,5.9,75
2026-01-03T01:00,20,4.6,16.4,13.6,0.0,1.8,0.113,0.0,0.1,7.1,78
2026-01-03T02:00,20,4.9,16.5,12.0,0.0,1.8,0.109,0.0,0.1,6.7,78
2026-01-03T03:00,20,4.4,17.1,12.6,0.0,1.7,0.116,0.0,0.1,7.3,79
2026-01-03T04:00,20,5.3,17.6,14.6,0.0,1.9,0.141,0.0,0.2,7.6,78
2026-01-03T05:00,20,7.1,23.5,20.5,0.0,2.3,0.185,0.0,0.2,7.2,77
2026-01-03T06:00,20,8.5,32.8,30.0,0.0,2.2,0.293,0.0,0.4,8.3,74
2026-01-03T07:00,20,11.9,43.6,46.2,0.0,2.5,0.363,0.0,0.5,8.9,74
2026-01-03T08:00,20,10.7,42.4,46.7,0.0,2.8,0.346,0.0,0.5,10.2,69
2026-01-03T09:00,20,8.7,37.0,37.2,0.0,2.8,0.291,0.0,0.4,10.9,68
2026-01-03T10:00,20,8.3,33.1,27.4,0.0,2.7,0.243,0.0,0.3,11.7,67
2026-01-03T11:00,20,8.2,32.4,26.5,0.0,2.6,0.242,0.0,0.3,12.3,67
2026-01-03T12:00,20,7.8,29.6,27.2,0.0,2.8,0.218,0.0,0.3,12.8,63
2026-01-03T13:00,20,7.8,32.6,26.2,0.0,2.8,0.226,0.0,0.3,13.2,62
2026-01-03T14:00,20,8.7,34.4,29.2,0.0,3.0,0.226,0.0,0.3,13.6,67
2026-01-03T15:00,20,9.5,44.5,34.3,0.0,2.8,0.253,0.0,0.4,13.8,63
2026-01-03T16:00,20,11.3,49.7,41.1,0.0,2.8,0.312,0.0,0.5,12.5,69
2026-01-03T17:00,20,14.1,55.7,50.5,0.0,2.7,0.441,0.0,0.6,12.4,63
2026-01-03T18:00,20,12.3,50.6,47.8,0.0,2.7,0.405,0.0,0.6,11.7,71
2026-01-03T19:00,20,10.2,47.1,44.0,0.0,2.8,0.344,0.0,0.5,11.1,68
2026-01-03T20:00,20,10.0,41.0,36.8,0.0,2.9,0.287,0.0,0.4,10.0,73
2026-01-03T21:00,20,8.6,35.5,28.8,0.0,2.8,0.22,0.0,0.4,8.6,72
2026-01-03T22:00,20,7.0,34.6,25.9,0.0,2.6,0.197,0.0,0.3,8.5,77
2026-01-03T23:00,20,7.4,31.1,25.6,0.0,2.5,0.192,0.0,0.4,7.6,77
2026-01-03T00:00,21,0.0,19.1,4.3,38.3,0.0,0.139,0.0,0.0,6.7,78
2026-01-03T01:00,21,0.0,15.9,4.3,30.8,0.0,0.117,0.0,0.0,6.1,79
2026-01-03T02:00,21,0.0,15.9,4.0,27.0,0.1,0.114,0.0,0.0,6.2,79
2026-01-03T03:00,21,0.0,16.6,3.9,29.2,0.1,0.115,0.0,0.0,6.4,81
2026-01-03T04:00,21,0.0,20.7,4.5,37.3,0.2,0.139,0.0,0.0,7.6,81
2026-01-03T05:00,21,0.0,23.2,6.4,45.8,0.2,0.192,0.0,0.0,6.4,74
2026-01-03T06:00,21,0.0,33.7,9.4,62.3,0.3,0.263,0.0,0.0,8.2,73
2026-01-03T07:00,21,0.0,47.5,13.5,76.9,0.3,0.399,0.0,0.0,8.9,75
2026-01-03T08:00,21,0.0,47.1,12.8,108.5,0.4,0.352,0.0,0.0,10.1,69
2026-01-03T09:00,21,0.0,39.5,10.9,119.2,0.4,0.292,0.0,0.0,10.8,69
2026-01-03T10:00,21,0.0,34.8,8.7,116.9,0.5,0.239,0.0,0.0,11.9,65
2026-01-03T11:00,21,0.0,30.7,7.7,152.4,0.5,0.222,0.0,0.0,12.3,66
2026-01-03T12:00,21,0.0,28.7,8.0,153.7,0.6,0.241,0.0,0.0,13.4,62
2026-01-03T13:00,21,0.0,30.4,8.1,158.3,0.6,0.242,0.0,0.0,14.0,60
2026-01-03T14:00,21,0.0,32.0,8.5,144.3,0.6,0.24,0.0,0.0,13.9,67
2026-01-03T15:00,21,0.0,34.5,9.3,120.1,0.7,0.296,0.0,0.0,13.4,63
2026-01-03T16:00,21,0.0,48.0,11.7,100.2,0.6,0.343,0.0,0.0,12.4,65
2026-01-03T17:00,21,0.0,53.0,13.8,83.5,0.8,0.434,0.0,0.0,12.9,63
2026-01-03T18:00,21,0.0,47.8,14.6,70.1,0.8,0.387,0.0,0.0,11.6,67
2026-01-03T19:00,21,0.0,44.4,10.3,62.8,0.8,0.356,0.0,0.0,11.1,71
2026-01-03T20:00,21,0.0,40.3,9.1,49.3,0.8,0.273,0.0,0.0,9.5,74
2026-01-03T21:00,21,0.0,34.7,7.3,40.9,0.8,0.209,0.0,0.0,9.0,74
2026-01-03T22:00,21,0.0,28.5,7.0,37.4,0.8,0.186,0.0,0.0,7.3,77
2026-01-03T23:00,21,0.0,29.7,6.2,32.5,0.8,0.201,0.0,0.0,7.3,74
2026-01-03T00:00,22,0.0,22.0,12.2,0.0,0.0,0.253,0.0,2.8,6.1,79
2026-01-03T01:00,22,0.3,19.0,10.3,0.0,0.0,0.22,0.0,2.1,6.6,80
2026-01-03T02:00,22,0.5,19.3,11.1,0.0,0.0,0.235,0.0,1.9,7.0,78
2026-01-03T03:00,22,0.8,20.8,10.8,0.0,0.0,0.225,0.0,1.8,6.2,80
2026-01-03T04:00,22,1.2,22.5,12.4,0.0,0.0,0.273,0.0,2.4,7.0,77
2026-01-03T05:00,22,2.1,26.1,18.5,0.0,0.0,0.35,0.0,2.9,7.0,77
2026-01-03T06:00,22,3.0,36.8,30.0,0.0,0.0,0.489,0.0,3.7,7.9,74
2026-01-03T07:00,22,4.3,48.3,40.8,0.0,0.0,0.746,0.0,5.0,9.9,77
2026-01-03T08:00,22,5.0,51.1,36.6,0.0,0.0,0.681,0.0,4.5,10.0,70
2026-01-03T09:00,22,4.4,41.3,29.9,0.0,0.0,0.541,0.0,3.8,11.1,70
2026-01-03T10:00,22,4.5,40.5,27.4,0.0,0.0,0.472,0.0,2.9,11.8,64
2026-01-03T11:00,22,4.5,37.3,26.4,0.0,0.0,0.42,0.0,2.6,12.8,68
2026-01-03T12:00,22,4.5,35.6,25.9,0.0,0.0,0.416,0.0,2.4,12.4,65
2026-01-03T13:00,22,4.9,36.7,24.1,0.0,0.0,0.423,0.0,2.4,14.0,59
2026-01-03T14:00,22,6.1,42.0,26.5,0.0,0.0,0.487,0.0,2.2,13.5,64
2026-01-03T15:00,22,7.0,46.0,27.0,0.0,0.0,0.495,0.0,2.3,13.3,65
2026-01-03T16:00,22,9.2,57.8,34.6,0.0,0.0,0.6,0.0,2.9,12.7,63
2026-01-03T17:00,22,10.2,65.9,43.3,0.0,0.0,0.688,0.0,3.4,12.0,70
2026-01-03T18:00,22,10.0,56.2,43.3,0.0,0.0,0.664,0.0,2.8,11.8,68
2026-01-03T19:00,22,8.7,46.8,36.6,0.0,0.0,0.583,0.0,2.4,10.9,69
2026-01-03T20:00,22,8.2,44.1,26.3,0.0,0.0,0.499,0.0,1.8,9.2,70
2026-01-03T21:00,22,7.6,34.9,22.0,0.0,0.0,0.39,0.0,1.4,9.4,71
2026-01-03T22:00,22,7.5,35.7,19.5,0.0,0.0,0.335,0.0,1.2,8.3,77
2026-01-03T23:00,22,6.6,35.2,22.9,0.0,0.0,0.315,0.0,1.1,7.3,76
2026-01-03T00:00,37,4.6,17.2,7.6,0.0,2.5,0.307,0.0,0.3,6.5,77
2026-01-03T01:00,37,4.2,15.1,6.7,0.0,2.7,0.286,0.0,0.2,6.5,76
2026-01-03T02:00,37,3.9,15.4,6.1,0.0,2.4,0.28,0.0,0.2,6.1,80
2026-01-03T03:00,37,4.1,16.4,7.1,0.0,2.9,0.285,0.0,0.2,5.6,80
2026-01-03T04:00,37,4.7,18.3,7.8,0.0,2.9,0.328,0.0,0.3,7.6,80
2026-01-03T05:00,37,5.9,21.1,11.6,0.0,3.1,0.418,0.0,0.4,8.0,74
2026-01-03T06:00,37,8.2,32.5,15.7,0.0,3.4,0.598,0.0,0.6,8.3,75
2026-01-03T07:00,37,10.9,41.7,24.4,0.0,3.9,0.7,0.0,0.8,9.3,75
2026-01-03T08:00,37,10.1,38.9,22.9,0.0,4.2,0.689,0.0,0.7,9.2,72
2026-01-03T09:00,37,9.2,34.6,19.3,0.0,4.2,0.577,0.0,0.6,11.6,64
2026-01-03T10:00,37,7.7,29.3,15.5,0.0,4.4,0.52,0.0,0.5,11.1,66
2026-01-03T11:00,37,7.5,26.4,13.8,0.0,3.8,0.487,0.0,0.4,12.7,65
2026-01-03T12:00,37,7.2,27.2,13.0,0.0,4.2,0.47,0.0,0.4,12.3,65
2026-01-03T13:00,37,7.7,30.4,13.4,0.0,4.1,0.468,0.0,0.4,14.1,62
2026-01-03T14:00,37,8.2,31.6,15.8,0.0,3.6,0.481,0.0,0.5,12.5,63
2026-01-03T15:00,37,9.8,37.8,15.0,0.0,3.8,0.521,0.0,0.6,13.3,63
2026-01-03T16:00,37,10.4,48.4,19.5,0.0,3.5,0.662,0.0,0.7,13.0,64
2026-01-03T17:00,37,12.6,48.1,22.8,0.0,3.8,0.779,0.0,0.8,12.3,69
2026-01-03T18:00,37,12.3,46.0,23.5,0.0,3.7,0.794,0.0,0.8,11.8,68
2026-01-03T19:00,37,10.3,38.8,20.2,0.0,3.6,0.638,0.0,0.7,10.6,69
2026-01-03T20:00,37,8.6,35.3,17.4,0.0,3.8,0.517,0.0,0.6,10.3,69
2026-01-03T21:00,37,8.3,33.3,13.8,0.0,3.7,0.405,0.0,0.5,8.8,73
2026-01-03T22:00,37,7.4,30.4,11.8,0.0,3.3,0.35,0.0,0.4,8.2,76
2026-01-03T23:00,37,7.1,27.6,10.5,0.0,3.3,0.338,0.0,0.4,8.3,75
2026-01-03T00:00,38,7.0,17.5,9.4,0.0,1.8,0.0,0.0,0.0,6.6,78
2026-01-03T01:00,38,6.2,16.3,7.7,0.0,1.7,0.0,0.0,0.0,6.5,80
2026-01-03T02:00,38,6.4,14.9,7.0,0.0,1.7,0.0,0.0,0.0,5.8,77
2026-01-03T03:00,38,6.9,17.4,6.7,0.0,1.7,0.0,0.0,0.0,7.0,81
2026-01-03T04:00,38,6.8,20.2,7.9,0.0,1.9,0.0,0.0,0.0,7.1,77
2026-01-03T05:00,38,9.6,26.7,12.6,0.0,2.1,0.0,0.0,0.0,7.8,78
2026-01-03T06:00,38,13.2,34.4,16.7,0.0,2.4,0.0,0.0,0.0,7.6,76
2026-01-03T07:00,38,17.1,45.9,23.6,0.0,2.8,0.0,0.0,0.0,8.8,76
2026-01-03T08:00,38,16.4,52.5,21.9,0.0,2.8,0.0,0.0,0.0,10.2,74
2026-01-03T09:00,38,14.2,42.5,17.2,0.0,2.7,0.0,0.0,0.0,10.6,70
2026-01-03T10:00,38,13.5,34.7,14.0,0.0,2.7,0.0,0.0,0.0,11.2,68
2026-01-03T11:00,38,12.3,35.4,13.0,0.0,2.9,0.0,0.0,0.0,12.3,70
2026-01-03T12:00,38,11.8,31.4,12.3,0.0,3.0,0.0,0.0,0.0,13.6,63
2026-01-03T13:00,38,12.5,35.2,12.7,0.0,2.6,0.0,0.0,0.0,12.8,63
2026-01-03T14:00,38,13.7,38.8,11.7,0.0,2.6,0.0,0.0,0.0,13.4,62
2026-01-03T15:00,38,16.4,45.9,12.8,0.0,2.8,0.0,0.0,0.0,13.0,65
2026-01-03T16:00,38,19.1,51.6,15.8,0.0,2.6,0.0,0.0,0.0,13.0,62
2026-01-03T17:00,38,23.5,58.3,19.7,0.0,3.0,0.0,0.0,0.0,12.9,64
2026-01-03T18:00,38,21.6,50.7,18.3,0.0,2.6,0.0,0.0,0.0,12.0,64
2026-01-03T19:00,38,18.4,46.4,14.0,0.0,2.5,0.0,0.0,0.0,11.3,70
2026-01-03T20:00,38,14.8,42.2,11.8,0.0,2.6,0.0,0.0,0.0,8.7,72
2026-01-03T21:00,38,14.6,38.6,9.4,0.0,2.5,0.0,0.0,0.0,8.6,74
2026-01-03T22:00,38,14.5,35.7,7.8,0.0,2.5,0.0,0.0,0.0,8.4,76
2026-01-03T23:00,38,13.6,34.4,7.4,0.0,2.6,0.0,0.0,0.0,7.7,79
2026-01-04T00:00,19,6.8,34.8,18.3,0.0,3.6,0.211,0.0,0.0,7.7,77
2026-01-04T01:00,19,5.5,26.3,15.2,0.0,3.5,0.177,0.0,0.0,6.3,78
2026-01-04T02:00,19,5.5,27.8,14.0,0.0,3.3,0.166,0.0,0.0,6.5,85
2026-01-04T03:00,19,5.6,26.5,13.4,0.0,3.5,0.154,0.0,0.0,6.3,77
2026-01-04T04:00,19,7.0,32.5,15.8,0.0,3.9,0.173,0.0,0.0,7.1,81
2026-01-04T05:00,19,8.6,35.4,20.4,0.0,4.5,0.24,0.0,0.0,7.5,79
2026-01-04T06:00,19,10.2,48.2,30.5,0.0,5.3,0.32,0.0,0.0,7.9,75
2026-01-04T07:00,19,12.7,63.2,37.5,0.0,5.8,0.451,0.0,0.0,9.3,73
2026-01-04T08:00,19,12.2,67.0,38.4,0.0,5.9,0.396,0.0,0.0,9.8,72
2026-01-04T09:00,19,10.2,52.5,29.5,0.0,5.9,0.323,0.0,0.0,10.8,72
2026-01-04T10:00,19,9.0,46.5,22.5,0.0,6.1,0.28,0.0,0.0,11.6,69
2026-01-04T11:00,19,8.9,44.5,18.8,0.0,6.3,0.274,0.0,0.0,12.6,63
2026-01-04T12:00,19,8.7,38.9,18.6,0.0,6.0,0.221,0.0,0.0,12.7,67
2026-01-04T13:00,19,9.0,37.8,17.0,0.0,6.1,0.232,0.0,0.0,13.3,65
2026-01-04T14:00,19,8.9,39.9,16.1,0.0,5.6,0.23,0.0,0.0,14.0,65
2026-01-04T15:00,19,10.3,49.0,19.4,0.0,6.4,0.26,0.0,0.0,13.3,65
2026-01-04T16:00,19,12.1,47.9,21.5,0.0,6.5,0.286,0.0,0.0,12.5,66
2026-01-04T17:00,19,13.7,63.8,23.2,0.0,6.8,0.388,0.0,0.0,12.4,67
2026-01-04T18:00,19,9.9,53.5,21.0,0.0,6.4,0.323,0.0,0.0,11.5,67
2026-01-04T19:00,19,9.7,45.8,18.2,0.0,5.7,0.239,0.0,0.0,11.0,67
2026-01-04T20:00,19,8.8,40.9,13.1,0.0,6.0,0.207,0.0,0.0,9.4,69
2026-01-04T21:00,19,8.0,35.6,10.6,0.0,6.7,0.151,0.0,0.0,8.6,74
2026-01-04T22:00,19,7.1,37.9,7.3,0.0,5.8,0.143,0.0,0.0,8.4,73
2026-01-04T23:00,19,6.8,29.3,7.8,0.0,6.1,0.132,0.0,0.0,7.4,78
2026-01-04T00:00,20,8.3,30.7,25.5,0.0,2.4,0.194,0.0,0.4,7.3,79
2026-01-04T01:00,20,6.6,29.6,19.4,0.0,2.7,0.185,0.0,0.3,6.8,78
2026-01-04T02:00,20,6.4,24.5,21.3,0.0,2.3,0.158,0.0,0.2,6.3,79
2026-01-04T03:00,20,6.3,27.9,18.5,0.0,2.5,0.163,0.0,0.3,7.6,80
2026-01-04T04:00,20,6.4,30.4,21.2,0.0,2.6,0.177,0.0,0.3,6.9,81
2026-01-04T05:00,20,9.0,37.4,29.4,0.0,2.7,0.226,0.0,0.4,8.0,75
2026-01-04T06:00,20,11.8,50.2,39.4,0.0,2.7,0.327,0.0,0.5,9.1,71
2026-01-04T07:00,20,15.8,59.7,52.7,0.0,3.4,0.472,0.0,0.7,8.7,74
2026-01-04T08:00,20,13.5,61.1,61.3,0.0,3.7,0.417,0.0,0.6,9.6,72
2026-01-04T09:00,20,11.7,47.5,41.7,0.0,3.6,0.335,0.0,0.5,11.7,71
2026-01-04T10:00,20,10.1,45.6,32.1,0.0,3.4,0.267,0.0,0.4,12.1,67
2026-01-04T11:00,20,9.6,39.8,28.8,0.0,3.5,0.242,0.0,0.3,12.5,66
2026-01-04T12:00,20,9.0,39.5,26.6,0.0,3.5,0.225,0.0,0.3,13.0,66
2026-01-04T13:00,20,8.4,37.0,25.2,0.0,3.4,0.227,0.0,0.3,13.6,67
2026-01-04T14:00,20,8.9,38.6,24.7,0.0,3.2,0.213,0.0,0.3,14.2,63
2026-01-04T15:00,20,10.1,44.4,27.1,0.0,3.4,0.219,0.0,0.3,13.3,64
2026-01-04T16:00,20,13.2,52.9,34.8,0.0,3.4,0.282,0.0,0.3,13.6,63
2026-01-04T17:00,20,13.5,61.1,37.0,0.0,3.2,0.358,0.0,0.4,12.4,62
2026-01-04T18:00,20,11.8,52.3,35.3,0.0,3.0,0.337,0.0,0.4,11.5,66
2026-01-04T19:00,20,10.6,36.0,28.1,0.0,2.8,0.274,0.0,0.3,11.2,66
2026-01-04T20:00,20,9.0,36.7,21.8,0.0,2.8,0.212,0.0,0.2,9.8,71
2026-01-04T21:00,20,7.4,31.1,16.9,0.0,2.6,0.174,0.0,0.2,9.1,74
2026-01-04T22:00,20,7.5,31.8,14.1,0.0,2.5,0.143,0.0,0.2,8.0,69
2026-01-04T23:00,20,6.6,28.4,12.2,0.0,2.7,0.13,0.0,0.2,7.4,75
2026-01-04T00:00,21,0.0,27.6,6.2,33.6,0.9,0.2,0.0,0.0,7.4,77
2026-01-04T01:00,21,0.0,25.0,5.5,24.5,0.9,0.178,0.0,0.0,6.8,76
2026-01-04T02:00,21,0.0,25.7,5.5,24.2,0.9,0.152,0.0,0.0,7.0,81
2026-01-04T03:00,21,0.0,25.8,4.9,23.8,1.0,0.164,0.0,0.0,7.2,79
2026-01-04T04:00,21,0.0,27.4,5.9,32.6,1.0,0.178,0.0,0.0,6.7,80
2026-01-04T05:00,21,0.0,32.8,7.5,44.3,1.1,0.269,0.0,0.0,7.6,78
2026-01-04T06:00,21,0.0,41.6,10.9,59.9,1.3,0.337,0.0,0.0,8.1,79
2026-01-04T07:00,21,0.0,57.9,13.9,71.8,1.6,0.483,0.0,0.0,9.2,73
2026-01-04T08:00,21,0.0,57.9,14.9,90.9,1.6,0.458,0.0,0.0,9.8,70
2026-01-04T09:00,21,0.0,50.0,11.5,115.7,1.6,0.411,0.0,0.0,10.5,69
2026-01-04T10:00,21,0.0,42.9,7.8,126.7,1.7,0.321,0.0,0.0,11.8,69
2026-01-04T11:00,21,0.0,39.0,7.6,130.5,1.8,0.28,0.0,0.0,13.4,64
2026-01-04T12:00,21,0.0,33.9,7.1,133.7,1.6,0.271,0.0,0.0,12.5,67
2026-01-04T13:00,21,0.0,36.7,7.0,144.5,1.9,0.283,0.0,0.0,13.7,66
2026-01-04T14:00,21,0.0,44.2,7.5,143.0,1.6,0.304,0.0,0.0,13.4,62
2026-01-04T15:00,21,0.0,43.3,7.4,112.0,1.8,0.308,0.0,0.0,12.8,61
2026-01-04T16:00,21,0.0,50.8,9.3,90.8,1.7,0.35,0.0,0.0,13.4,66
2026-01-04T17:00,21,0.0,57.5,11.6,78.4,1.7,0.494,0.0,0.0,11.7,67
2026-01-04T18:00,21,0.0,50.9,10.0,60.8,1.6,0.414,0.0,0.0,11.7,70
2026-01-04T19:00,21,0.0,44.3,7.7,52.9,1.6,0.374,0.0,0.0,11.3,70
2026-01-04T20:00,21,0.0,37.9,6.6,49.9,1.7,0.294,0.0,0.0,10.1,73
2026-01-04T21:00,21,0.0,36.2,4.9,40.5,1.8,0.215,0.0,0.0,9.5,74
2026-01-04T22:00,21,0.0,28.7,4.4,34.4,1.8,0.215,0.0,0.0,8.3,79
2026-01-04T23:00,21,0.0,28.8,4.2,34.7,1.8,0.226,0.0,0.0,7.1,76
2026-01-04T00:00,22,7.8,37.9,23.8,0.0,0.0,0.341,0.0,1.2,7.5,79
2026-01-04T01:00,22,7.1,29.4,17.5,0.0,0.0,0.292,0.0,1.0,6.8,78
2026-01-04T02:00,22,6.2,29.3,18.5,0.0,0.0,0.267,0.0,0.8,6.9,77
2026-01-04T03:00,22,6.2,29.9,17.2,0.0,0.0,0.263,0.0,0.8,5.9,80
2026-01-04T04:00,22,7.1,33.2,18.5,0.0,0.0,0.317,0.0,1.1,7.6,82
2026-01-04T05:00,22,8.6,41.5,22.2,0.0,0.0,0.435,0.0,1.3,6.6,73
2026-01-04T06:00,22,11.4,50.5,33.0,0.0,0.0,0.552,0.0,1.8,8.5,77
2026-01-04T07:00,22,14.5,67.3,47.3,0.0,0.0,0.811,0.0,2.6,9.1,71
2026-01-04T08:00,22,13.8,67.7,45.9,0.0,0.0,0.722,0.0,2.6,9.7,69
2026-01-04T09:00,22,11.5,53.9,33.9,0.0,0.0,0.597,0.0,2.1,10.1,69
2026-01-04T10:00,22,9.7,46.9,28.3,0.0,0.0,0.489,0.0,1.7,12.3,69
2026-01-04T11:00,22,9.9,43.6,24.8,0.0,0.0,0.442,0.0,1.7,12.8,66
2026-01-04T12:00,22,10.4,42.3,21.2,0.0,0.0,0.432,0.0,1.4,13.1,64
2026-01-04T13:00,22,9.4,38.7,22.4,0.0,0.0,0.455,0.0,1.4,13.4,62
2026-01-04T14:00,22,9.5,41.8,24.3,0.0,0.0,0.447,0.0,1.5,13.8,65
2026-01-04T15:00,22,11.9,44.7,21.6,0.0,0.0,0.422,0.0,1.7,13.6,66
2026-01-04T16:00,22,13.0,58.6,27.5,0.0,0.0,0.569,0.0,1.8,13.3,66
2026-01-04T17:00,22,15.2,66.6,30.2,0.0,0.0,0.677,0.0,2.3,11.9,63
2026-01-04T18:00,22,13.0,52.7,29.9,0.0,0.0,0.543,0.0,2.4,11.7,67
2026-01-04T19:00,22,9.9,42.9,26.9,0.0,0.0,0.493,0.0,1.9,11.2,66
2026-01-04T20:00,22,9.6,41.4,19.4,0.0,0.0,0.423,0.0,1.5,10.6,77
2026-01-04T21:00,22,8.8,35.2,13.1,0.0,0.0,0.307,0.0,1.2,8.8,74
2026-01-04T22:00,22,7.5,35.4,11.2,0.0,0.0,0.285,0.0,1.2,8.3,76
2026-01-04T23:00,22,7.2,34.0,10.3,0.0,0.0,0.284,0.0,1.1,8.2,74
2026-01-04T00:00,37,7.3,30.6,11.3,0.0,3.4,0.355,0.0,0.4,7.5,83
2026-01-04T01:00,37,6.3,26.3,10.3,0.0,3.5,0.297,0.0,0.4,6.5,82
2026-01-04T02:00,37,6.7,25.3,9.2,0.0,3.5,0.286,0.0,0.3,6.2,80
2026-01-04T03:00,37,6.2,26.2,9.2,0.0,3.7,0.294,0.0,0.3,6.5,80
2026-01-04T04:00,37,6.6,27.6,11.0,0.0,3.4,0.308,0.0,0.4,6.8,78
2026-01-04T05:00,37,8.7,33.5,15.7,0.0,3.6,0.474,0.0,0.5,7.2,79
2026-01-04T06:00,37,11.5,46.1,23.8,0.0,4.7,0.623,0.0,0.7,7.3,75
2026-01-04T07:00,37,13.8,51.4,30.2,0.0,4.8,0.783,0.0,1.0,9.2,69
2026-01-04T08:00,37,14.6,51.4,32.0,0.0,5.4,0.746,0.0,0.8,9.8,71
2026-01-04T09:00,37,10.9,44.2,25.8,0.0,5.1,0.656,0.0,0.7,10.8,74
2026-01-04T10:00,37,9.8,38.7,21.8,0.0,5.3,0.532,0.0,0.5,11.8,65
2026-01-04T11:00,37,8.7,34.5,19.1,0.0,5.3,0.472,0.0,0.5,12.8,66
2026-01-04T12:00,37,9.0,34.5,17.9,0.0,5.3,0.493,0.0,0.5,12.8,64
2026-01-04T13:00,37,9.4,32.0,18.8,0.0,5.3,0.458,0.0,0.5,12.4,64
2026-01-04T14:00,37,9.6,32.2,19.8,0.0,5.0,0.5,0.0,0.5,13.1,64
2026-01-04T15:00,37,10.5,36.3,19.1,0.0,4.4,0.473,0.0,0.5,13.3,64
2026-01-04T16:00,37,13.4,44.3,28.2,0.0,4.9,0.606,0.0,0.6,12.6,68
